id_alimento_anmat,nombre,denominacion,marca,categoria,kcal_100g,unidad,proteinas_100g,grasas_100g,carbs_100g
2162,Pulpa concentrada de zapallo,,Pulpera de san rafael,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",85.0,g,1.17,0.0,20.0
2163,Tomate triturado,,Pulpera de san rafael,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",20.77,g,1.23,0.0,3.92
2164,Duraznos amarillos en mitades,Duraznos amarillos en mitades comunes en jarabe diluido,Classic,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",59.29,g,1.0,0.0,13.57
2165,Duraznos amarillos cubeteados,Duraznos amarillos en trozos comunes en jarabe diluido,Classic,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",69.29,g,0.0,0.0,17.14
2166,Coctel de cuatro frutas,Coctel de cuatro frutas grado comun en jarabe diluido,Classic,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",72.86,g,0.0,0.93,15.71
2167,Peras deshidratadas en mitades,Peras deshidratadas en mitades medianas grado elegido,Fruit life,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) procesados",288.0,g,0.0,0.0,70.0
2168,Peras,Peras en mitades comunes en jarabe diluído,Juntos,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",64.29,g,0.0,0.0,15.71
2169,Extracto doble de tomates,Concentrado doble de tomates,Inca,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",100.0,g,4.67,0.0,20.0
2170,Peras,Peras en mitades comunes en jarabe diluido,Montenevi,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.0,g,0.0,0.0,14.29
2171,Peras,Peras en mitades comunes en jarabe diluido,Tarragona,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.0,g,0.0,0.0,14.29
2172,Tomate triturado,,Conservas el ceibo,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",26.15,g,0.92,0.0,5.15
2173,Peras,Peras en mitades comunes en jarabe diluido,Finca elisa,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",64.29,g,0.0,0.0,15.71
2174,Cóctel 4 frutas,Cóctel de cuatro frutas grado común en jarabe diluido,Finca elisa,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",69.29,g,0.0,0.0,17.14
2175,Duraznos,Duraznos amarillos en trozos comunes en jarabe diluído,Juntos,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",62.14,g,0.5,0.0,15.0
2176,Cóctel 5 frutas,Cóctel de cinco frutas grado común en jarabe diluído,Finca elisa,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",72.86,g,0.0,0.0,17.86
2177,Duraznos,Duraznos amarillos en trozos comunes en jarabe diluido,Finca elisa,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",62.14,g,0.5,0.0,15.0
2178,Tomates cubeteados,Tomates pelados cubeteados,Inca,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",9.23,g,1.0,0.0,1.08
2179,Puré de tomates,Puré de tomates,Inca,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",31.67,g,1.33,0.0,6.33
2180,Tomates triturados,Tomate triturado,Dia,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",16.15,g,0.85,0.0,2.54
2181,Frutas de la huerta,Durazno amarillos en mitades comunes en jarabe diluido,Baggio,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",63.57,g,0.0,0.0,15.0
2182,Ciruelas con carozo variedad president,"Ciruelas con carozo tiernizadas grado elegido n°unid/kg 22/44, 44/66, 66/88, 88/110, 110/132, 132/154, 154/176, 176/198, 198/220",Dottori,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) procesados",200.0,g,2.2,0.0,48.0
2183,Duraznos,Duraznos amarillos en mitades comunes en jarabe diluido,Finca elisa,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",57.86,g,0.5,0.0,14.29
2184,Coctel,Cóctel de cuatro frutas grado común en jarabe diluído,Monte nevi,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",69.29,g,0.0,0.0,16.43
2185,Peras en trozos,Peras en trozos comunes en jarabe diluido,Canale,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.71,g,0.0,0.0,15.0
2186,Tomates perita,Tomates pelados peritas enteros comunes,Montenevi,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",19.23,g,0.0,0.0,3.69
2187,Pure,Pure de tomates,La colina,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",35.0,g,1.0,0.0,7.5
2188,Non pareil/sonora/tipo non pareil/ guara extra san juan/marinada/vairo,Almendras sin cáscara grado superior tamaño grande,Donesnuts,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",593.33,g,22.67,52.67,7.33
2189,Tomate triturado,,La colina,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",17.69,g,1.0,0.0,3.0
2190,Peras,Peras en mitades comunes en jarabe diluido,Monte nevi,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.0,g,0.0,0.0,14.29
2191,Duraznos,Duraznos amarillos en trozos comunes en jarabe diluido,Monte nevi,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",57.14,g,0.0,0.0,13.57
2192,Duraznos,Duraznos amarillos en mitades comunes en jarabe diluido,Monte nevi,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",64.29,g,0.0,0.0,15.0
2193,Tomate triturado,,Coquimbito,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",18.46,g,0.92,0.0,3.15
2194,Duraznos,Duraznos amarillos en mitades comunes en jarabe diluido,Juntos,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",57.86,g,0.5,0.0,14.29
2195,Cóctel,Cóctel de cuatro frutas grado común en jarabe diluído,Juntos,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",69.29,g,0.0,0.0,17.14
2196,Duraznos,Duraznos amarillos en mitades comunes en jarabe diluido,Aribay,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",65.0,g,0.0,0.0,15.0
2197,Coctel de cuatro frutas,Coctel de cuatro frutas grado comun en jarabe diluido,M&k,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.71,g,0.43,0.0,15.0
2198,Coctel 5 frutas,Coctel de cinco frutas grado comun en jarabe diluido,S&p,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",62.86,g,0.0,0.0,15.0
2199,Tomates pelados peritas enteros comunes,,Juaber,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",21.54,g,1.08,0.0,4.38
2200,Tomate triturado,,Juaber,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",18.46,g,0.92,0.0,3.15
2201,Non pareil/sonora/tipo non pareil/ guara extra san juan/marinada/vairo,Almendras sin cáscara grado elegido tamaño grande,Donesnuts,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",590.0,g,22.33,52.67,7.0
2202,Non pareil/sonora/tipo non pareil/ guara extra san juan/marinada/vairo/,Almendras sin cáscara grado elegido tamaño mediano,Donesnuts,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",590.0,g,22.33,52.67,7.0
2203,Non pareil/sonora/tipo non pareil/ guara extra san juan/marinada/vairo,Almendras sin cascara grado elegido tamaño chico,Donesnuts,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",593.33,g,22.67,52.67,7.33
2204,Non pareil/sonora/tipo non pareil/ guara extra san juan/marinada/vairo,Almendras sin cáscara grado superior tamaño mediano,Donesnuts,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",593.33,g,22.67,52.67,7.33
2205,Non pareil/sonora/tipo non pareil/ guara extra san juan/marinada/vairo,Almendras sin cascara grado superior tamaño chico,Donesnuts,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",593.33,g,22.67,52.67,7.33
2206,Peras en mitades,Peras en mitades comunes en jarabe diluido,M&k,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.0,g,0.0,0.0,14.29
2207,Duraznos en trozos,Duraznos amarillos en trozos comunes en jarabe diluido,Oasis,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",57.14,g,0.0,0.0,13.57
2208,Aceitunas rellenas con queso provolone,Aceitunas verdes rellenas con queso provolone en aceite,Finca del sur,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",190.0,g,3.0,13.5,14.0
2209,Aceitunas rellenas con queso azul,Aceitunas verdes rellenas con queso azul en aceite,Finca del sur,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",190.0,g,2.5,14.0,12.5
2210,Aceitunas rellenas con palmitos,Aceitunas verdes rellenas con palmitos en aceite,Finca del sur,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",200.0,g,0.0,20.0,0.0
2211,Aceitunas rellenas con almendras,Aceitunas verdes rellenas con almendras en aceite,Finca del sur,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",205.0,g,3.0,15.5,14.0
2212,Aceitunas rellenas con jamón crudo,Aceitunas verdes rellenas con jamón crudo en aceite,Finca del sur,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",165.0,g,6.0,9.0,14.5
2213,Aceitunas rellenas con queso gruyere,Aceitunas verdes rellenas con queso gruyere en aceite,Finca del sur,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",220.0,g,6.0,19.5,3.5
2214,Tomate triturado,,Coral sea,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",18.46,g,0.92,0.0,3.15
2215,Tomate triturado,,Finca landete,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",18.46,g,0.92,0.0,3.15
2216,Tomates pelados cubeteados,Tomates pelados cubeteados,Coto,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",20.77,g,1.0,0.0,3.69
2217,Cóctel de frutas,"Cóctel de cuatro frutas, grado común, dietético, reducido en calorías",Coto,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",25.71,g,0.43,0.0,5.79
2218,Coctel 5 frutas dietetico,Coctel de cinco frutas grado comun dietetico bajas calorias,S&p,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",27.14,g,0.0,0.0,6.29
2219,Duraznos en cubos,Duraznos amarillos en trozos comunes en jarabe diluido,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",63.57,g,0.0,0.0,15.0
2220,Cerezas al vino tinto,"Cerezas enteras con carozo, en conserva con vino tinto",Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",109.29,g,0.64,0.0,26.43
2221,Tomates enteros pelados,Tomates pelados peritas enteros comunes,Juntos,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",20.0,g,1.0,0.0,3.92
2222,Tomate triturado .,,Tarragona,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) procesados",20.0,g,0.69,0.0,3.0
2223,Tomate perita,Tomates pelados peritas enteros comunes,Tarragona,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",19.23,g,0.0,0.0,3.69
2224,Cerezas en conserva,Cerezas enteras con carozo comunes,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",95.0,g,0.64,0.0,22.86
2225,Ciruelas sin carozo tiernizadas elegidas,,Saifrut s.A.,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) procesados",248.0,g,1.8,0.0,60.0
2226,Peras en mitades,"Peras en mitades, comunes, dietéticas, reducidas en calorías y en valor glucídico",Coto,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",27.86,g,0.0,0.0,6.43
2227,Hojas de parra encurtidas envasadas al vacío,,Meridiano,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.0,g,0.0,0.0,14.8
2228,Peras en conserva con vino tinto,Peras en mitades comunes en jarabe diluido con vino tinto,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",77.86,g,0.0,0.0,17.86
2229,Tomates secos condimentados,"Conserva de tomate desecado rehidratado, condimentado en aceite de girasol.",Casa de la torre,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) procesados",422.5,g,7.75,20.25,52.5
2230,Berenjenas en escabeche,Berenjenas escabechadas condimentadas en aceite de girasol y vinagre de alcoholl,La clarita,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",336.0,g,2.2,30.0,13.6
2231,Tomate condimentado. Pimiento. Ajo. Albahaca,"Tomates pelados peritas enteros comunes con puré de tomate y pimiento morrón, condimentados con ajo y albahaca",Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",36.15,g,1.38,0.85,5.77
2232,Berenjenas en escabeche,Berenjenas escabechadas condimentadas en aceite,Almacen don bosco productos de campo,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",16.0,g,2.2,30.0,2.8
2233,Coctel de 5 frutas en jarabe diluído,Coctel de cinco frutas grado comun en jarabe diluido,Com-pro,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",60.71,g,0.0,0.0,15.0
2234,Duraznos en trozos,"Duraznos amarillos, en trozos, comunes, en jarabe diluido",Coto,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",59.29,g,0.5,0.0,14.29
2235,Choclo amarillo entero,Granos de choclo amarillo enteros,Alco alimentos de la cordillera,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",63.08,g,2.54,0.69,11.54
2236,Tomate cubeteado,Tomate pelado cubeteado,Montenevi,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",19.23,g,2.23,0.0,3.62
2237,Tomate cubeteado,Tomate pelado cubeteado,Tarragona,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",19.23,g,2.23,0.0,3.62
2238,Coctel,Coctel cuatro frutas grado comun en jarable diluido,Tarragona,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",69.29,g,0.0,0.0,16.43
2239,Porotos secos remojados,Porotos alubia secos remojados,Alco alimentos de la cordillera,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",94.62,g,6.15,0.0,16.92
2240,Garbanzos secos remojados,Garbanzos secos remojados,Alco alimentos de la cordillera,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",73.85,g,6.85,1.31,8.46
2241,Jardinera hortalizas y legumbres,"Jardinera de hortalizas y legumbres. Arvejas, papas y zanahorias",Alco alimentos de la cordillera,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",49.23,g,6.0,0.0,5.54
2242,Tomates,Tomates pelados peritas enteros comunes,Tiempo libre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",21.54,g,1.08,0.0,4.38
2243,Lentejas secas remojadas,Lentejas secas remojadas,Alco alimentos de la cordillera,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",102.31,g,6.85,0.54,17.69
2244,Corazones de alcaucil condimentados,Corazones de alcauciles en conserva con aceite mezcla condimentados,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",346.0,g,1.6,32.0,11.6
2245,Arvejas secas remojadas,Arvejas secas remojadas,Alco alimentos de la cordillera,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",123.85,g,7.46,0.0,22.31
2246,Tomates enteros pelados,Tomates pelados peritas enteros comunes,Finca elisa,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",20.0,g,1.0,0.0,3.92
2247,Cebollitas en vinagre de vino,,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",22.0,g,0.0,0.0,4.6
2248,Porotos condimentados,Porotos en escabeche,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",302.0,g,13.0,19.0,20.0
2249,Antipasto vegetal,Mezcla de vegetales escabechados en conserva en aceite condimentados,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",128.0,g,1.4,12.6,2.4
2250,Ajies picantes en vinagre,Ajies picantes en vinagre de alcohol,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",16.0,g,0.0,0.0,2.6
2251,Ajies en vinagre,Ajies en vinagre de alcohol,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",16.0,g,0.0,0.0,3.2
2252,Tomate triturado,,Mundo nuevo,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",23.85,g,0.0,0.0,5.31
2253,Aceitunas verdes en salmuera. Variedad arauco grupo b calidad extra,,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",205.0,g,0.0,21.5,0.0
2254,Aceitunas verdes descarozadas en salmuera. Variedad arauco- grupo b - calidad extra,,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",175.0,g,0.0,17.5,0.0
2255,Aceitunas con ají jalapeño en salmuera,Aceitunas verdes descarozadas con ají jalapeño en salmuera,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",170.0,g,0.0,17.0,0.0
2256,Aceitunas con ajo en salmuera,Aceitunas verdes descarozadas con ajo en salmuera,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",175.0,g,0.0,17.0,3.0
2257,Aceitunas rellenas con pimiento morrón en salmuera,,Casa de la torre,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",155.0,g,0.0,15.5,0.0
2258,Tomate perita,Tomates pelados peritas enteros comunes,Cumana,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",20.0,g,1.0,0.0,3.92
2259,Duraznos en trozos,Duraznos amarillos en trozos comunes en jarabe diluido,Molto,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",62.14,g,0.43,0.0,15.0
2260,Peras,Peras en mitades comunes en jarabe diluido,Molto,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",70.71,g,0.0,0.0,17.86
2261,Pickle de hojas de parra en salmuera,,Meridiano,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",34.0,g,0.0,0.0,8.6
2262,Duraznos en trozos,Duraznos amarillos en trozos comunes en jarabe diluido,Marolio,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",62.14,g,0.43,0.0,15.0
2263,Duraznos,Duraznos amarillos en mitades comunes en jarabe diluido,Santa isabel,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) procesados",62.14,g,0.5,0.0,14.29
2264,Peras,Peras en mitades comunes en jarabe diluido,Marolio,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",70.71,g,0.0,0.0,17.86
2265,"Nueces con cascara, grado elegido",,Contino nueces,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",640.0,g,13.33,53.33,28.0
2266,"Nueces sin cascara en mitades, nueces sin cascara en cuartos, grado elegido",,Contino nueces,"Vegetales (frutas, hortalizas, frutas secas, verduras y legumbres) semi procesados",640.0,g,13.33,53.33,28.0
2267,Tomates pelados peritas enteros comunes,,Perlas de nieve,"Conservas de vegetales (frutas, hortalizas, verduras y legumbres)",19.23,g,0.92,0.0,3.46
